Timestamp,City,Weather Type,Latitude,Longitude,Temperature (°C),Feels Like (°C),Min Temp (°C),Max Temp (°C),Humidity (%),Pressure (hPa),Wind Speed (m/s),Wind Direction (°),Cloudiness (%),Weather Condition,Rain (Last 1h) (mm),Snow (Last 1h) (mm),Sunrise,Sunset,Rain (3h) (mm),Snow (3h) (mm)
2025-02-04 21:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,23.72,23.22,23.72,23.72,41,1010,2.75,188,100,overcast clouds,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-05 00:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,23.01,22.49,23.01,23.01,43,1010,2.12,199,99,overcast clouds,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-05 03:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,25.67,25.28,25.67,25.67,38,1013,2.16,189,100,overcast clouds,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-05 06:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,31.24,29.57,31.24,31.24,25,1012,1.47,220,100,overcast clouds,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-05 09:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,33.2,31.22,33.2,33.2,21,1008,1.55,67,98,overcast clouds,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-05 12:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,31.49,29.81,31.49,31.49,25,1008,5.33,110,70,broken clouds,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-05 15:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,26.57,26.57,26.57,26.57,34,1011,3.46,129,27,scattered clouds,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-05 18:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,24.26,23.94,24.26,24.26,46,1012,2.59,176,33,scattered clouds,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-05 21:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,23.49,23.2,23.49,23.49,50,1010,2.81,175,32,scattered clouds,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-06 00:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,22.71,22.37,22.71,22.71,51,1010,1.8,165,39,scattered clouds,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-06 03:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,25.46,25.21,25.46,25.46,44,1013,2.23,137,41,scattered clouds,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-06 06:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,30.92,29.65,30.92,30.92,30,1012,2.69,104,30,scattered clouds,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-06 09:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,33.19,31.48,33.19,33.19,24,1008,3.64,99,10,clear sky,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-06 12:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,31.51,29.91,31.51,31.51,26,1008,4.33,108,6,clear sky,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-06 15:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,27.12,26.62,27.12,27.12,33,1011,3.69,133,1,clear sky,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-06 18:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,25.27,24.9,25.27,25.27,40,1011,2.9,144,1,clear sky,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-06 21:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,23.96,23.66,23.96,23.96,48,1010,2.05,196,7,clear sky,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-07 00:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,23.31,23.0,23.31,23.31,50,1011,1.49,255,19,few clouds,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-07 03:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,25.78,25.56,25.78,25.78,44,1014,2.58,64,7,clear sky,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-07 06:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,31.4,30.06,31.4,31.4,29,1013,2.9,83,4,clear sky,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-07 09:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,33.84,32.21,33.84,33.84,24,1009,3.54,95,4,clear sky,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-07 12:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,32.39,30.92,32.39,32.39,27,1009,4.05,106,3,clear sky,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-07 15:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,27.84,27.23,27.84,27.84,35,1012,3.49,132,3,clear sky,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-07 18:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,26.64,26.64,26.64,26.64,37,1011,2.08,152,2,clear sky,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-07 21:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,24.06,23.67,24.06,24.06,44,1010,0.84,155,4,clear sky,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-08 00:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,22.86,22.43,22.86,22.86,47,1011,1.57,35,3,clear sky,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-08 03:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,25.75,25.45,25.75,25.75,41,1013,1.0,87,8,clear sky,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-08 06:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,31.75,30.15,31.75,31.75,26,1013,3.5,90,7,clear sky,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-08 09:00:00.000000,Hyderabad,Forecast,17.3753,78.4744,33.76,31.9,33.76,33.76,22,1009,3.8,89,2,clear sky,,,2025-02-03 01:17:33,2025-02-03 12:42:13,0.0,0.0
2025-02-03 11:00:41.956451,Ahmedabad,Current,23.0333,72.6167,28.02,26.94,28.02,28.02,26,1010,3.09,250,75,smoke,0.0,0.0,2025-02-03 01:48:31,2025-02-03 12:58:07,,
2025-02-03 12:00:00.000000,Ahmedabad,Forecast,23.0333,72.6167,28.02,26.94,27.83,28.02,26,1010,5.75,298,75,broken clouds,,,2025-02-03 01:48:31,2025-02-03 12:58:07,0.0,0.0
2025-02-03 15:00:00.000000,Ahmedabad,Forecast,23.0333,72.6167,26.17,26.17,22.48,26.17,28,1011,4.07,316,50,scattered clouds,,,2025-02-03 01:48:31,2025-02-03 12:58:07,0.0,0.0
2025-02-03 18:00:00.000000,Ahmedabad,Forecast,23.0333,72.6167,23.4,22.55,21.09,23.4,29,1012,2.67,328,39,scattered clouds,,,2025-02-03 01:48:31,2025-02-03 12:58:07,0.0,0.0
2025-02-03 21:00:00.000000,Ahmedabad,Forecast,23.0333,72.6167,20.37,19.25,20.37,20.37,30,1012,1.94,307,57,broken clouds,,,2025-02-03 01:48:31,2025-02-03 12:58:07,0.0,0.0
2025-02-04 00:00:00.000000,Ahmedabad,Forecast,23.0333,72.6167,20.33,19.2,20.33,20.33,30,1012,2.95,320,73,broken clouds,,,2025-02-03 01:48:31,2025-02-03 12:58:07,0.0,0.0
2025-02-04 03:00:00.000000,Ahmedabad,Forecast,23.0333,72.6167,19.53,18.4,19.53,19.53,33,1015,2.94,311,28,scattered clouds,,,2025-02-03 01:48:31,2025-02-03 12:58:07,0.0,0.0
2025-02-04 06:00:00.000000,Ahmedabad,Forecast,23.0333,72.6167,26.16,26.16,26.16,26.16,16,1016,5.06,309,46,scattered clouds,,,2025-02-03 01:48:31,2025-02-03 12:58:07,0.0,0.0
2025-02-04 09:00:00.000000,Ahmedabad,Forecast,23.0333,72.6167,28.81,27.22,28.81,28.81,13,1012,5.05,295,47,scattered clouds,,,2025-02-03 01:48:31,2025-02-03 12:58:07,0.0,0.0
2025-02-04 12:00:00.000000,Ahmedabad,Forecast,23.0333,72.6167,26.84,25.88,26.84,26.84,16,1011,6.03,279,51,broken clouds,,,2025-02-03 01:48:31,2025-02-03 12:58:07,0.0,0.0
2025-02-04 15:00:00.000000,Ahmedabad,Forecast,23.0333,72.6167,20.38,19.26,20.38,20.38,30,1014,4.27,305,14,few clouds,,,2025-02-03 01:48:31,2025-02-03 12:58:07,0.0,0.0
2025-02-04 18:00:00.000000,Ahmedabad,Forecast,23.0333,72.6167,18.53,17.22,18.53,18.53,30,1014,2.76,322,12,few clouds,,,2025-02-03 01:48:31,2025-02-03 12:58:07,0.0,0.0
2025-02-04 21:00:00.000000,Ahmedabad,Forecast,23.0333,72.6167,16.76,15.38,16.76,16.76,34,1013,3.33,326,4,clear sky,,,2025-02-03 01:48:31,2025-02-03 12:58:07,0.0,0.0
2025-02-05 00:00:00.000000,Ahmedabad,Forecast,23.0333,72.6167,14.92,13.3,14.92,14.92,32,1013,3.17,350,2,clear sky,,,2025-02-03 01:48:31,2025-02-03 12:58:07,0.0,0.0
2025-02-05 03:00:00.000000,Ahmedabad,Forecast,23.0333,72.6167,16.63,15.5,16.63,16.63,44,1015,2.97,355,0,clear sky,,,2025-02-03 01:48:31,2025-02-03 12:58:07,0.0,0.0
2025-02-05 06:00:00.000000,Ahmedabad,Forecast,23.0333,72.6167,25.33,24.41,25.33,25.33,19,1015,2.98,25,0,clear sky,,,2025-02-03 01:48:31,2025-02-03 12:58:07,0.0,0.0
2025-02-05 09:00:00.000000,Ahmedabad,Forecast,23.0333,72.6167,29.3,27.6,29.3,29.3,10,1011,2.08,11,0,clear sky,,,2025-02-03 01:48:31,2025-02-03 12:58:07,0.0,0.0
2025-02-05 12:00:00.000000,Ahmedabad,Forecast,23.0333,72.6167,29.18,27.51,29.18,29.18,10,1010,1.92,324,0,clear sky,,,2025-02-03 01:48:31,2025-02-03 12:58:07,0.0,0.0
2025-02-05 15:00:00.000000,Ahmedabad,Forecast,23.0333,72.6167,21.42,20.11,21.42,21.42,19,1013,1.75,301,0,clear sky,,,2025-02-03 01:48:31,2025-02-03 12:58:07,0.0,0.0
2025-02-05 18:00:00.000000,Ahmedabad,Forecast,23.0333,72.6167,19.41,17.88,19.41,19.41,18,1013,2.67,358,0,clear sky,,,2025-02-03 01:48:31,2025-02-03 12:58:07,0.0,0.0
2025-02-05 21:00:00.000000,Ahmedabad,Forecast,23.0333,72.6167,18.07,16.43,18.07,18.07,19,1012,3.38,22,0,clear sky,,,2025-02-03 01:48:31,2025-02-03 12:58:07,0.0,0.0
2025-02-06 00:00:00.000000,Ahmedabad,Forecast,23.0333,72.6167,17.42,15.71,17.42,17.42,19,1013,3.82,44,0,clear sky,,,2025-02-03 01:48:31,2025-02-03 12:58:07,0.0,0.0
2025-02-06 03:00:00.000000,Ahmedabad,Forecast,23.0333,72.6167,18.97,17.42,18.97,18.97,19,1015,4.33,62,27,scattered clouds,,,2025-02-03 01:48:31,2025-02-03 12:58:07,0.0,0.0
2025-02-06 06:00:00.000000,Ahmedabad,Forecast,23.0333,72.6167,26.95,25.86,26.95,26.95,12,1015,6.61,73,15,few clouds,,,2025-02-03 01:48:31,2025-02-03 12:58:07,0.0,0.0
2025-02-06 09:00:00.000000,Ahmedabad,Forecast,23.0333,72.6167,30.63,28.66,30.63,30.63,9,1011,5.22,63,1,clear sky,,,2025-02-03 01:48:31,2025-02-03 12:58:07,0.0,0.0
2025-02-06 12:00:00.000000,Ahmedabad,Forecast,23.0333,72.6167,30.07,28.22,30.07,30.07,9,1011,3.98,59,1,clear sky,,,2025-02-03 01:48:31,2025-02-03 12:58:07,0.0,0.0
2025-02-06 15:00:00.000000,Ahmedabad,Forecast,23.0333,72.6167,24.69,23.58,24.69,24.69,14,1013,3.12,64,0,clear sky,,,2025-02-03 01:48:31,2025-02-03 12:58:07,0.0,0.0
2025-02-06 18:00:00.000000,Ahmedabad,Forecast,23.0333,72.6167,21.52,20.2,21.52,21.52,18,1013,4.07,37,0,clear sky,,,2025-02-03 01:48:31,2025-02-03 12:58:07,0.0,0.0
2025-02-06 21:00:00.000000,Ahmedabad,Forecast,23.0333,72.6167,19.79,18.27,19.79,19.79,17,1013,4.72,54,0,clear sky,,,2025-02-03 01:48:31,2025-02-03 12:58:07,0.0,0.0
2025-02-07 00:00:00.000000,Ahmedabad,Forecast,23.0333,72.6167,18.85,17.26,18.85,18.85,18,1013,4.87,64,22,few clouds,,,2025-02-03 01:48:31,2025-02-03 12:58:07,0.0,0.0
2025-02-07 03:00:00.000000,Ahmedabad,Forecast,23.0333,72.6167,20.09,18.57,20.09,20.09,16,1015,6.22,70,13,few clouds,,,2025-02-03 01:48:31,2025-02-03 12:58:07,0.0,0.0
2025-02-07 06:00:00.000000,Ahmedabad,Forecast,23.0333,72.6167,27.75,26.43,27.75,27.75,11,1015,6.81,68,8,clear sky,,,2025-02-03 01:48:31,2025-02-03 12:58:07,0.0,0.0
2025-02-07 09:00:00.000000,Ahmedabad,Forecast,23.0333,72.6167,31.88,29.68,31.88,31.88,9,1012,4.81,65,23,few clouds,,,2025-02-03 01:48:31,2025-02-03 12:58:07,0.0,0.0
2025-02-07 12:00:00.000000,Ahmedabad,Forecast,23.0333,72.6167,31.31,29.2,31.31,31.31,10,1011,3.58,59,11,few clouds,,,2025-02-03 01:48:31,2025-02-03 12:58:07,0.0,0.0
2025-02-07 15:00:00.000000,Ahmedabad,Forecast,23.0333,72.6167,25.62,24.58,25.62,25.62,13,1012,3.22,48,4,clear sky,,,2025-02-03 01:48:31,2025-02-03 12:58:07,0.0,0.0
2025-02-07 18:00:00.000000,Ahmedabad,Forecast,23.0333,72.6167,23.7,22.47,23.7,23.7,13,1012,3.61,64,4,clear sky,,,2025-02-03 01:48:31,2025-02-03 12:58:07,0.0,0.0
2025-02-07 21:00:00.000000,Ahmedabad,Forecast,23.0333,72.6167,21.19,19.83,21.19,21.19,18,1011,3.97,59,33,scattered clouds,,,2025-02-03 01:48:31,2025-02-03 12:58:07,0.0,0.0
2025-02-08 00:00:00.000000,Ahmedabad,Forecast,23.0333,72.6167,19.73,18.2,19.73,19.73,17,1011,4.28,64,18,few clouds,,,2025-02-03 01:48:31,2025-02-03 12:58:07,0.0,0.0
2025-02-08 03:00:00.000000,Ahmedabad,Forecast,23.0333,72.6167,21.3,19.9,21.3,21.3,16,1013,5.08,66,50,scattered clouds,,,2025-02-03 01:48:31,2025-02-03 12:58:07,0.0,0.0
2025-02-08 06:00:00.000000,Ahmedabad,Forecast,23.0333,72.6167,29.52,27.76,29.52,29.52,12,1014,5.37,74,32,scattered clouds,,,2025-02-03 01:48:31,2025-02-03 12:58:07,0.0,0.0
2025-02-08 09:00:00.000000,Ahmedabad,Forecast,23.0333,72.6167,33.79,31.31,33.79,33.79,12,1010,3.3,67,8,clear sky,,,2025-02-03 01:48:31,2025-02-03 12:58:07,0.0,0.0
2025-02-03 11:00:42.010369,Pune,Current,18.5196,73.8553,33.59,31.32,33.59,33.59,17,1008,1.51,136,21,few clouds,0.0,0.0,2025-02-03 01:37:31,2025-02-03 12:59:13,,
2025-02-03 12:00:00.000000,Pune,Forecast,18.5196,73.8553,32.29,30.25,32.29,32.29,20,1009,0.42,260,29,scattered clouds,,,2025-02-03 01:37:31,2025-02-03 12:59:13,0.0,0.0
2025-02-03 15:00:00.000000,Pune,Forecast,18.5196,73.8553,29.73,28.38,24.61,29.73,28,1010,2.74,259,36,scattered clouds,,,2025-02-03 01:37:31,2025-02-03 12:59:13,0.0,0.0
2025-02-03 18:00:00.000000,Pune,Forecast,18.5196,73.8553,25.93,25.6,22.75,25.93,39,1012,2.36,266,30,scattered clouds,,,2025-02-03 01:37:31,2025-02-03 12:59:13,0.0,0.0
2025-02-03 21:00:00.000000,Pune,Forecast,18.5196,73.8553,21.83,21.3,21.83,21.83,47,1012,1.72,269,67,broken clouds,,,2025-02-03 01:37:31,2025-02-03 12:59:13,0.0,0.0
2025-02-04 00:00:00.000000,Pune,Forecast,18.5196,73.8553,20.41,19.76,20.41,20.41,48,1012,1.88,284,59,broken clouds,,,2025-02-03 01:37:31,2025-02-03 12:59:13,0.0,0.0
2025-02-04 03:00:00.000000,Pune,Forecast,18.5196,73.8553,22.11,21.5,22.11,22.11,43,1015,0.76,31,100,overcast clouds,,,2025-02-03 01:37:31,2025-02-03 12:59:13,0.0,0.0
2025-02-04 06:00:00.000000,Pune,Forecast,18.5196,73.8553,29.15,27.79,29.15,29.15,26,1014,1.91,118,81,broken clouds,,,2025-02-03 01:37:31,2025-02-03 12:59:13,0.0,0.0
2025-02-04 09:00:00.000000,Pune,Forecast,18.5196,73.8553,32.78,30.61,32.78,32.78,18,1010,0.69,356,53,broken clouds,,,2025-02-03 01:37:31,2025-02-03 12:59:13,0.0,0.0
2025-02-04 12:00:00.000000,Pune,Forecast,18.5196,73.8553,30.06,28.49,30.06,30.06,25,1010,6.54,297,46,scattered clouds,,,2025-02-03 01:37:31,2025-02-03 12:59:13,0.0,0.0
2025-02-04 15:00:00.000000,Pune,Forecast,18.5196,73.8553,24.55,24.13,24.55,24.55,41,1013,3.17,278,48,scattered clouds,,,2025-02-03 01:37:31,2025-02-03 12:59:13,0.0,0.0
2025-02-04 18:00:00.000000,Pune,Forecast,18.5196,73.8553,22.3,21.94,22.3,22.3,52,1013,2.94,283,38,scattered clouds,,,2025-02-03 01:37:31,2025-02-03 12:59:13,0.0,0.0
2025-02-04 21:00:00.000000,Pune,Forecast,18.5196,73.8553,19.97,19.54,19.97,19.97,58,1012,1.77,303,31,scattered clouds,,,2025-02-03 01:37:31,2025-02-03 12:59:13,0.0,0.0
2025-02-05 00:00:00.000000,Pune,Forecast,18.5196,73.8553,18.68,18.09,18.68,18.68,57,1011,0.42,25,23,few clouds,,,2025-02-03 01:37:31,2025-02-03 12:59:13,0.0,0.0
2025-02-05 03:00:00.000000,Pune,Forecast,18.5196,73.8553,21.56,20.92,21.56,21.56,44,1014,0.84,54,2,clear sky,,,2025-02-03 01:37:31,2025-02-03 12:59:13,0.0,0.0
2025-02-05 06:00:00.000000,Pune,Forecast,18.5196,73.8553,28.1,27.17,28.1,28.1,30,1013,3.37,90,5,clear sky,,,2025-02-03 01:37:31,2025-02-03 12:59:13,0.0,0.0
2025-02-05 09:00:00.000000,Pune,Forecast,18.5196,73.8553,31.58,29.59,31.58,31.58,20,1009,3.24,111,24,few clouds,,,2025-02-03 01:37:31,2025-02-03 12:59:13,0.0,0.0
2025-02-05 12:00:00.000000,Pune,Forecast,18.5196,73.8553,31.85,29.79,31.85,31.85,19,1008,0.76,80,26,scattered clouds,,,2025-02-03 01:37:31,2025-02-03 12:59:13,0.0,0.0
2025-02-05 15:00:00.000000,Pune,Forecast,18.5196,73.8553,24.49,23.83,24.49,24.49,32,1011,3.58,268,1,clear sky,,,2025-02-03 01:37:31,2025-02-03 12:59:13,0.0,0.0
2025-02-05 18:00:00.000000,Pune,Forecast,18.5196,73.8553,22.61,21.84,22.61,22.61,35,1012,1.25,313,1,clear sky,,,2025-02-03 01:37:31,2025-02-03 12:59:13,0.0,0.0
2025-02-05 21:00:00.000000,Pune,Forecast,18.5196,73.8553,21.21,20.35,21.21,21.21,37,1011,0.8,86,1,clear sky,,,2025-02-03 01:37:31,2025-02-03 12:59:13,0.0,0.0
2025-02-06 00:00:00.000000,Pune,Forecast,18.5196,73.8553,20.17,19.21,20.17,20.17,37,1011,1.76,51,2,clear sky,,,2025-02-03 01:37:31,2025-02-03 12:59:13,0.0,0.0
2025-02-06 03:00:00.000000,Pune,Forecast,18.5196,73.8553,22.33,21.48,22.33,22.33,33,1014,2.34,80,0,clear sky,,,2025-02-03 01:37:31,2025-02-03 12:59:13,0.0,0.0
2025-02-06 06:00:00.000000,Pune,Forecast,18.5196,73.8553,29.31,27.83,29.31,29.31,24,1012,3.77,105,1,clear sky,,,2025-02-03 01:37:31,2025-02-03 12:59:13,0.0,0.0
2025-02-06 09:00:00.000000,Pune,Forecast,18.5196,73.8553,32.73,30.61,32.73,32.73,19,1008,3.25,125,0,clear sky,,,2025-02-03 01:37:31,2025-02-03 12:59:13,0.0,0.0
2025-02-06 12:00:00.000000,Pune,Forecast,18.5196,73.8553,33.04,30.85,33.04,33.04,18,1007,2.11,76,0,clear sky,,,2025-02-03 01:37:31,2025-02-03 12:59:13,0.0,0.0
2025-02-06 15:00:00.000000,Pune,Forecast,18.5196,73.8553,25.53,24.95,25.53,25.53,31,1011,2.76,243,0,clear sky,,,2025-02-03 01:37:31,2025-02-03 12:59:13,0.0,0.0
2025-02-06 18:00:00.000000,Pune,Forecast,18.5196,73.8553,24.08,23.41,24.08,24.08,33,1012,2.08,303,0,clear sky,,,2025-02-03 01:37:31,2025-02-03 12:59:13,0.0,0.0
2025-02-06 21:00:00.000000,Pune,Forecast,18.5196,73.8553,22.34,21.54,22.34,22.34,35,1011,0.72,360,0,clear sky,,,2025-02-03 01:37:31,2025-02-03 12:59:13,0.0,0.0
2025-02-07 00:00:00.000000,Pune,Forecast,18.5196,73.8553,20.83,19.93,20.83,20.83,37,1011,1.3,48,0,clear sky,,,2025-02-03 01:37:31,2025-02-03 12:59:13,0.0,0.0
2025-02-07 03:00:00.000000,Pune,Forecast,18.5196,73.8553,23.0,22.24,23.0,23.0,34,1014,1.76,70,0,clear sky,,,2025-02-03 01:37:31,2025-02-03 12:59:13,0.0,0.0
2025-02-07 06:00:00.000000,Pune,Forecast,18.5196,73.8553,30.23,28.64,30.23,30.23,25,1014,3.34,82,0,clear sky,,,2025-02-03 01:37:31,2025-02-03 12:59:13,0.0,0.0
2025-02-07 09:00:00.000000,Pune,Forecast,18.5196,73.8553,33.2,31.14,33.2,33.2,20,1010,2.54,115,0,clear sky,,,2025-02-03 01:37:31,2025-02-03 12:59:13,0.0,0.0
2025-02-07 12:00:00.000000,Pune,Forecast,18.5196,73.8553,33.49,31.29,33.49,33.49,18,1008,2.49,91,0,clear sky,,,2025-02-03 01:37:31,2025-02-03 12:59:13,0.0,0.0
2025-02-07 15:00:00.000000,Pune,Forecast,18.5196,73.8553,26.32,26.32,26.32,26.32,34,1012,2.5,247,0,clear sky,,,2025-02-03 01:37:31,2025-02-03 12:59:13,0.0,0.0
2025-02-07 18:00:00.000000,Pune,Forecast,18.5196,73.8553,24.17,23.69,24.17,24.17,40,1012,1.83,283,0,clear sky,,,2025-02-03 01:37:31,2025-02-03 12:59:13,0.0,0.0
2025-02-07 21:00:00.000000,Pune,Forecast,18.5196,73.8553,23.09,22.5,23.09,23.09,40,1011,1.45,308,1,clear sky,,,2025-02-03 01:37:31,2025-02-03 12:59:13,0.0,0.0
2025-02-08 00:00:00.000000,Pune,Forecast,18.5196,73.8553,21.91,21.23,21.91,21.91,41,1011,0.43,75,3,clear sky,,,2025-02-03 01:37:31,2025-02-03 12:59:13,0.0,0.0
2025-02-08 03:00:00.000000,Pune,Forecast,18.5196,73.8553,24.67,24.08,24.67,24.67,34,1013,1.04,40,0,clear sky,,,2025-02-03 01:37:31,2025-02-03 12:59:13,0.0,0.0
2025-02-08 06:00:00.000000,Pune,Forecast,18.5196,73.8553,31.06,29.33,31.06,31.06,24,1013,2.21,118,1,clear sky,,,2025-02-03 01:37:31,2025-02-03 12:59:13,0.0,0.0
2025-02-08 09:00:00.000000,Pune,Forecast,18.5196,73.8553,34.18,32.15,34.18,34.18,20,1009,1.36,67,5,clear sky,,,2025-02-03 01:37:31,2025-02-03 12:59:13,0.0,0.0
